MCC,F1,Precision,Accuracy,Recall,AUROC,AUPRC,RepresentationStage,Representation,ImbalanceStage,ImbalanceMethod,Evaluation,Fold,Threshold,ClassWeight,HeldOutDrug
0.0,0.0,0.0,1.0,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,8,0.9,none,Gefitinib
0.42832191095096994,0.42857142857142855,0.2857142857142857,0.8222222222222222,0.8571428571428571,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.05,none,Lumefantrine
0.6381991713220434,0.6666666666666666,0.625,0.9444444444444444,0.7142857142857143,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.1,none,Lumefantrine
0.7426271046839696,0.7272727272727273,1.0,0.9666666666666667,0.5714285714285714,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.15,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.2,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.25,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.3,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.35,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.4,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.45,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.5,none,Lumefantrine
0.5191151312382635,0.4444444444444444,1.0,0.9444444444444444,0.2857142857142857,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.55,none,Lumefantrine
0.36500181401954734,0.25,1.0,0.9333333333333333,0.14285714285714285,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.6,none,Lumefantrine
0.0,0.0,0.0,0.9222222222222223,0.0,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.65,none,Lumefantrine
0.0,0.0,0.0,0.9222222222222223,0.0,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.7,none,Lumefantrine
0.0,0.0,0.0,0.9222222222222223,0.0,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.75,none,Lumefantrine
0.0,0.0,0.0,0.9222222222222223,0.0,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.8,none,Lumefantrine
0.0,0.0,0.0,0.9222222222222223,0.0,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.85,none,Lumefantrine
0.0,0.0,0.0,0.9222222222222223,0.0,0.9518072289156626,0.7666483516483515,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,9,0.9,none,Lumefantrine
0.0022371812521687373,0.21052631578947367,0.23529411764705882,0.6666666666666666,0.19047619047619047,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.05,none,Nelfinavir
0.0631894097806702,0.14814814814814814,0.3333333333333333,0.7444444444444445,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.1,none,Nelfinavir
0.13597460911240103,0.16,0.5,0.7666666666666667,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.15,none,Nelfinavir
0.13597460911240103,0.16,0.5,0.7666666666666667,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.2,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.25,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.3,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.35,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.4,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.45,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.5,none,Nelfinavir
0.27326786250001056,0.17391304347826086,1.0,0.7888888888888889,0.09523809523809523,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.55,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.6,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.65,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.7,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.75,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.8,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.85,none,Nelfinavir
0.0,0.0,0.0,0.7666666666666667,0.0,0.5641821946169772,0.33896527608712484,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,10,0.9,none,Nelfinavir
0.12705618424844167,0.1111111111111111,0.0625,0.8222222222222222,0.5,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.05,none,Physcion
0.21778274432345512,0.2,0.125,0.9111111111111111,0.5,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.1,none,Physcion
-0.027994625547792713,0.0,0.0,0.9444444444444444,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.15,none,Physcion
-0.027994625547792713,0.0,0.0,0.9444444444444444,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.2,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.25,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.3,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.35,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.4,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.45,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.5,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.55,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.6,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.65,none,Physcion
-0.022727272727272728,0.0,0.0,0.9555555555555556,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.7,none,Physcion
-0.01598006930251483,0.0,0.0,0.9666666666666667,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.75,none,Physcion
-0.01598006930251483,0.0,0.0,0.9666666666666667,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.8,none,Physcion
0.0,0.0,0.0,0.9777777777777777,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.85,none,Physcion
0.0,0.0,0.0,0.9777777777777777,0.0,0.8607954545454546,0.12878787878787878,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,11,0.9,none,Physcion
0.0,0.0,0.0,0.7111111111111111,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.05,none,Pranlukast
0.0,0.0,0.0,0.8666666666666667,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.1,none,Pranlukast
0.0,0.0,0.0,0.9333333333333333,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.15,none,Pranlukast
0.0,0.0,0.0,0.9666666666666667,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.2,none,Pranlukast
0.0,0.0,0.0,0.9666666666666667,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.25,none,Pranlukast
0.0,0.0,0.0,0.9666666666666667,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.3,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.35,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.4,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.45,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.5,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.55,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.6,none,Pranlukast
0.0,0.0,0.0,0.9777777777777777,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.65,none,Pranlukast
0.0,0.0,0.0,0.9888888888888889,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.7,none,Pranlukast
0.0,0.0,0.0,1.0,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.75,none,Pranlukast
0.0,0.0,0.0,1.0,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.8,none,Pranlukast
0.0,0.0,0.0,1.0,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.85,none,Pranlukast
0.0,0.0,0.0,1.0,0.0,,,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,12,0.9,none,Pranlukast
0.21722553452429297,0.14634146341463414,0.07894736842105263,0.6111111111111112,1.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.05,none,Rapamycin
0.3713906763541037,0.2857142857142857,0.16666666666666666,0.8333333333333334,1.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.1,none,Rapamycin
0.6394270834691721,0.6,0.42857142857142855,0.9555555555555556,1.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.15,none,Rapamycin
0.8610338613230187,0.8571428571428571,0.75,0.9888888888888889,1.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.2,none,Rapamycin
0.8118441408859887,0.8,1.0,0.9888888888888889,0.6666666666666666,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.25,none,Rapamycin
0.8118441408859887,0.8,1.0,0.9888888888888889,0.6666666666666666,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.3,none,Rapamycin
0.8118441408859887,0.8,1.0,0.9888888888888889,0.6666666666666666,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.35,none,Rapamycin
0.8118441408859887,0.8,1.0,0.9888888888888889,0.6666666666666666,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.4,none,Rapamycin
0.8118441408859887,0.8,1.0,0.9888888888888889,0.6666666666666666,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.45,none,Rapamycin
0.8118441408859887,0.8,1.0,0.9888888888888889,0.6666666666666666,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.5,none,Rapamycin
0.5708263279047433,0.5,1.0,0.9777777777777777,0.3333333333333333,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.55,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.6,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.65,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.7,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.75,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.8,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.85,none,Rapamycin
0.0,0.0,0.0,0.9666666666666667,0.0,1.0,1.0,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,13,0.9,none,Rapamycin
0.35856858280031806,0.38095238095238093,0.26666666666666666,0.8555555555555555,0.6666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.05,none,Rilpivirine
0.472455591261534,0.5,0.4,0.9111111111111111,0.6666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.1,none,Rilpivirine
0.4213388568120093,0.46153846153846156,0.42857142857142855,0.9222222222222223,0.5,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.15,none,Rilpivirine
0.3241018617760822,0.36363636363636365,0.4,0.9222222222222223,0.3333333333333333,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.2,none,Rilpivirine
0.3241018617760822,0.36363636363636365,0.4,0.9222222222222223,0.3333333333333333,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.25,none,Rilpivirine
0.4466625002869186,0.4444444444444444,0.6666666666666666,0.9444444444444444,0.3333333333333333,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.3,none,Rilpivirine
0.4466625002869186,0.4444444444444444,0.6666666666666666,0.9444444444444444,0.3333333333333333,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.35,none,Rilpivirine
0.4466625002869186,0.4444444444444444,0.6666666666666666,0.9444444444444444,0.3333333333333333,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.4,none,Rilpivirine
0.2618924633082486,0.25,0.5,0.9333333333333333,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.45,none,Rilpivirine
0.39661488976905146,0.2857142857142857,1.0,0.9444444444444444,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.5,none,Rilpivirine
0.39661488976905146,0.2857142857142857,1.0,0.9444444444444444,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.55,none,Rilpivirine
0.39661488976905146,0.2857142857142857,1.0,0.9444444444444444,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.6,none,Rilpivirine
0.39661488976905146,0.2857142857142857,1.0,0.9444444444444444,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.65,none,Rilpivirine
0.39661488976905146,0.2857142857142857,1.0,0.9444444444444444,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.7,none,Rilpivirine
0.39661488976905146,0.2857142857142857,1.0,0.9444444444444444,0.16666666666666666,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.75,none,Rilpivirine
0.0,0.0,0.0,0.9333333333333333,0.0,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.8,none,Rilpivirine
0.0,0.0,0.0,0.9333333333333333,0.0,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.85,none,Rilpivirine
0.0,0.0,0.0,0.9333333333333333,0.0,0.8253968253968254,0.4556599832915622,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,14,0.9,none,Rilpivirine
0.5380436755581001,0.5714285714285714,0.46153846153846156,0.9,0.75,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.05,none,Sorafenib
0.5426095162342934,0.5714285714285714,0.6666666666666666,0.9333333333333333,0.5,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.1,none,Sorafenib
0.4355935609701779,0.46153846153846156,0.6,0.9222222222222223,0.375,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.15,none,Sorafenib
0.594515160329885,0.5454545454545454,1.0,0.9444444444444444,0.375,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.2,none,Sorafenib
0.48265364958171136,0.4,1.0,0.9333333333333333,0.25,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.25,none,Sorafenib
0.48265364958171136,0.4,1.0,0.9333333333333333,0.25,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.3,none,Sorafenib
0.48265364958171136,0.4,1.0,0.9333333333333333,0.25,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.35,none,Sorafenib
0.48265364958171136,0.4,1.0,0.9333333333333333,0.25,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.4,none,Sorafenib
0.48265364958171136,0.4,1.0,0.9333333333333333,0.25,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.45,none,Sorafenib
0.339364905854808,0.2222222222222222,1.0,0.9222222222222223,0.125,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.5,none,Sorafenib
0.339364905854808,0.2222222222222222,1.0,0.9222222222222223,0.125,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.55,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.6,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.65,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.7,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.75,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.8,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.85,none,Sorafenib
0.0,0.0,0.0,0.9111111111111111,0.0,0.8582317073170731,0.6333867521367521,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,15,0.9,none,Sorafenib
0.14623460473859062,0.0625,0.03225806451612903,0.6666666666666666,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.05,none,Taxol
0.284067925525857,0.16666666666666666,0.09090909090909091,0.8888888888888888,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.1,none,Taxol
0.36500181401954734,0.25,0.14285714285714285,0.9333333333333333,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.15,none,Taxol
0.49150079726066076,0.4,0.25,0.9666666666666667,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.2,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.25,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.3,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.35,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.4,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.45,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.5,none,Taxol
0.7031230493106524,0.6666666666666666,0.5,0.9888888888888889,1.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.55,none,Taxol
-0.011235955056179775,0.0,0.0,0.9777777777777777,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.6,none,Taxol
-0.011235955056179775,0.0,0.0,0.9777777777777777,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.65,none,Taxol
0.0,0.0,0.0,0.9888888888888889,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.7,none,Taxol
0.0,0.0,0.0,0.9888888888888889,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.75,none,Taxol
0.0,0.0,0.0,0.9888888888888889,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.8,none,Taxol
0.0,0.0,0.0,0.9888888888888889,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.85,none,Taxol
0.0,0.0,0.0,0.9888888888888889,0.0,0.9887640449438202,0.5,C1,C1_morgan_only,B4,B4_threshold_tuning_only,LOGO,16,0.9,none,Taxol
0.3661441915651289,0.3404255319148936,0.21052631578947367,0.7847222222222222,0.8888888888888888,0.9283950617283951,0.40689125689125694,C1,C1_morgan_only,B5,B5_class_weight_threshold_tuning,CV,1,0.05,balanced,
0.4355999025743339,0.4375,0.30434782608695654,0.875,0.7777777777777778,0.9283950617283951,0.40689125689125694,C1,C1_morgan_only,B5,B5_class_weight_threshold_tuning,CV,1,0.1,balanced,
0.44114940169152966,0.47619047619047616,0.4166666666666667,0.9236111111111112,0.5555555555555556,0.9283950617283951,0.40689125689125694,C1,C1_morgan_only,B5,B5_class_weight_threshold_tuning,CV,1,0.15,balanced,
