MCC,F1,Precision,Accuracy,Recall,AUROC,AUPRC,Stage,Method,Evaluation,Fold,Threshold,ClassWeight,Sampler,ThresholdMode,HeldOutDrug
0.4383570037596046,0.47058823529411764,0.5,0.9375,0.4444444444444444,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.3,none,none,sweep,
0.4383570037596046,0.47058823529411764,0.5,0.9375,0.4444444444444444,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.35,none,none,sweep,
0.5204358386562267,0.5333333333333333,0.6666666666666666,0.9513888888888888,0.4444444444444444,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.4,none,none,sweep,
0.48007935851918326,0.46153846153846156,0.75,0.9513888888888888,0.3333333333333333,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.45,none,none,sweep,
0.48007935851918326,0.46153846153846156,0.75,0.9513888888888888,0.3333333333333333,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.5,none,none,sweep,
0.4596385597769217,0.36363636363636365,1.0,0.9513888888888888,0.2222222222222222,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.55,none,none,sweep,
0.32387513781564786,0.2,1.0,0.9444444444444444,0.1111111111111111,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.6,none,none,sweep,
0.32387513781564786,0.2,1.0,0.9444444444444444,0.1111111111111111,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.65,none,none,sweep,
0.32387513781564786,0.2,1.0,0.9444444444444444,0.1111111111111111,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.7,none,none,sweep,
0.32387513781564786,0.2,1.0,0.9444444444444444,0.1111111111111111,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.75,none,none,sweep,
0.32387513781564786,0.2,1.0,0.9444444444444444,0.1111111111111111,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.8,none,none,sweep,
0.0,0.0,0.0,0.9375,0.0,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.85,none,none,sweep,
0.0,0.0,0.0,0.9375,0.0,0.9082304526748971,0.5610316992500901,B4,B4_threshold_tuning_only,CV,5,0.9,none,none,sweep,
0.30105189084243933,0.2978723404255319,0.18421052631578946,0.7708333333333334,0.7777777777777778,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.05,none,none,sweep,
0.3572898077295098,0.375,0.2608695652173913,0.8611111111111112,0.6666666666666666,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.1,none,none,sweep,
0.3651483716701107,0.4,0.3125,0.8958333333333334,0.5555555555555556,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.15,none,none,sweep,
0.33734954246999327,0.38095238095238093,0.3333333333333333,0.9097222222222222,0.4444444444444444,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.2,none,none,sweep,
0.3577734237456226,0.4,0.36363636363636365,0.9166666666666666,0.4444444444444444,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.25,none,none,sweep,
0.3418447572008692,0.375,0.42857142857142855,0.9305555555555556,0.3333333333333333,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.3,none,none,sweep,
0.3418447572008692,0.375,0.42857142857142855,0.9305555555555556,0.3333333333333333,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.35,none,none,sweep,
0.3768673314407158,0.4,0.5,0.9375,0.3333333333333333,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.4,none,none,sweep,
0.30550504633038933,0.3076923076923077,0.5,0.9375,0.2222222222222222,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.45,none,none,sweep,
0.36406772895810957,0.3333333333333333,0.6666666666666666,0.9444444444444444,0.2222222222222222,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.5,none,none,sweep,
0.36406772895810957,0.3333333333333333,0.6666666666666666,0.9444444444444444,0.2222222222222222,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.55,none,none,sweep,
0.36406772895810957,0.3333333333333333,0.6666666666666666,0.9444444444444444,0.2222222222222222,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.6,none,none,sweep,
0.21449799456256347,0.18181818181818182,0.5,0.9375,0.1111111111111111,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.65,none,none,sweep,
-0.021591675854376526,0.0,0.0,0.9305555555555556,0.0,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.7,none,none,sweep,
0.0,0.0,0.0,0.9375,0.0,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.75,none,none,sweep,
0.0,0.0,0.0,0.9375,0.0,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.8,none,none,sweep,
0.0,0.0,0.0,0.9375,0.0,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.85,none,none,sweep,
0.0,0.0,0.0,0.9375,0.0,0.8189300411522633,0.3671852235258032,B4,B4_threshold_tuning_only,CV,6,0.9,none,none,sweep,
0.3322922177097534,0.3333333333333333,0.21052631578947367,0.7777777777777778,0.8,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.05,none,none,sweep,
0.364241847204154,0.4,0.3,0.875,0.6,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.1,none,none,sweep,
0.4434098413434328,0.48,0.4,0.9097222222222222,0.6,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.15,none,none,sweep,
0.43566760954221007,0.47619047619047616,0.45454545454545453,0.9236111111111112,0.5,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.2,none,none,sweep,
0.3531631422751365,0.375,0.5,0.9305555555555556,0.3,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.25,none,none,sweep,
0.1514196606236208,0.15384615384615385,0.3333333333333333,0.9236111111111112,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.3,none,none,sweep,
0.1514196606236208,0.15384615384615385,0.3333333333333333,0.9236111111111112,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.35,none,none,sweep,
0.2010065066712914,0.16666666666666666,0.5,0.9305555555555556,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.4,none,none,sweep,
0.2010065066712914,0.16666666666666666,0.5,0.9305555555555556,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.45,none,none,sweep,
0.30611483744878115,0.18181818181818182,1.0,0.9375,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.5,none,none,sweep,
0.30611483744878115,0.18181818181818182,1.0,0.9375,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.55,none,none,sweep,
0.30611483744878115,0.18181818181818182,1.0,0.9375,0.1,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.6,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.65,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.7,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.75,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.8,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.85,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.842910447761194,0.4236269644334161,B4,B4_threshold_tuning_only,CV,7,0.9,none,none,sweep,
0.4100721936197327,0.391304347826087,0.25,0.8055555555555556,0.9,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.05,none,none,sweep,
0.4249670751074407,0.46153846153846156,0.375,0.9027777777777778,0.6,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.1,none,none,sweep,
0.4118331129111584,0.45454545454545453,0.4166666666666667,0.9166666666666666,0.5,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.15,none,none,sweep,
0.43566760954221007,0.47619047619047616,0.45454545454545453,0.9236111111111112,0.5,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.2,none,none,sweep,
0.44636364366847076,0.47058823529411764,0.5714285714285714,0.9375,0.4,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.25,none,none,sweep,
0.489871455413899,0.5,0.6666666666666666,0.9444444444444444,0.4,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.3,none,none,sweep,
0.39583898234801435,0.4,0.6,0.9375,0.3,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.35,none,none,sweep,
0.39583898234801435,0.4,0.6,0.9375,0.3,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.4,none,none,sweep,
0.5339535400938208,0.46153846153846156,1.0,0.9513888888888888,0.3,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.45,none,none,sweep,
0.434433417644404,0.3333333333333333,1.0,0.9444444444444444,0.2,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.5,none,none,sweep,
0.434433417644404,0.3333333333333333,1.0,0.9444444444444444,0.2,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.55,none,none,sweep,
0.434433417644404,0.3333333333333333,1.0,0.9444444444444444,0.2,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.6,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.65,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.7,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.75,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.8,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.85,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.9033582089552239,0.5669361962229609,B4,B4_threshold_tuning_only,CV,8,0.9,none,none,sweep,
0.2910222695700999,0.3111111111111111,0.2,0.7847222222222222,0.7,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.05,none,none,sweep,
0.41551103542195067,0.4375,0.3181818181818182,0.875,0.7,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.1,none,none,sweep,
0.37781195004839585,0.41379310344827586,0.3157894736842105,0.8819444444444444,0.6,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.15,none,none,sweep,
0.3380419915627369,0.38461538461538464,0.3125,0.8888888888888888,0.5,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.2,none,none,sweep,
0.35398264645063965,0.4,0.3333333333333333,0.8958333333333334,0.5,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.25,none,none,sweep,
0.2952399584587095,0.34782608695652173,0.3076923076923077,0.8958333333333334,0.4,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.3,none,none,sweep,
0.35522388059701493,0.4,0.4,0.9166666666666666,0.4,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.35,none,none,sweep,
0.45252195460881794,0.42857142857142855,0.75,0.9444444444444444,0.3,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.4,none,none,sweep,
0.45252195460881794,0.42857142857142855,0.75,0.9444444444444444,0.3,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.45,none,none,sweep,
0.3426866003587208,0.3076923076923077,0.6666666666666666,0.9375,0.2,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.5,none,none,sweep,
0.30611483744878115,0.18181818181818182,1.0,0.9375,0.1,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.55,none,none,sweep,
0.30611483744878115,0.18181818181818182,1.0,0.9375,0.1,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.6,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.65,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.7,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.75,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.8,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.85,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.762686567164179,0.4217863053698967,B4,B4_threshold_tuning_only,CV,9,0.9,none,none,sweep,
0.26781911599297387,0.2571428571428571,0.15,0.6388888888888888,0.9,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.05,none,none,sweep,
0.36271693165852165,0.36363636363636365,0.23529411764705882,0.8055555555555556,0.8,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.1,none,none,sweep,
0.41551103542195067,0.4375,0.3181818181818182,0.875,0.7,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.15,none,none,sweep,
0.3923576976430904,0.42857142857142855,0.3333333333333333,0.8888888888888888,0.6,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.2,none,none,sweep,
0.35398264645063965,0.4,0.3333333333333333,0.8958333333333334,0.5,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.25,none,none,sweep,
0.22997536110260924,0.2857142857142857,0.2727272727272727,0.8958333333333334,0.3,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.3,none,none,sweep,
0.192306866244519,0.23529411764705882,0.2857142857142857,0.9097222222222222,0.2,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.35,none,none,sweep,
0.09740540403328102,0.13333333333333333,0.2,0.9097222222222222,0.1,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.4,none,none,sweep,
0.12005684510029863,0.14285714285714285,0.25,0.9166666666666666,0.1,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.45,none,none,sweep,
-0.03242040430182119,0.0,0.0,0.9166666666666666,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.5,none,none,sweep,
-0.02284439085438665,0.0,0.0,0.9236111111111112,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.55,none,none,sweep,
-0.02284439085438665,0.0,0.0,0.9236111111111112,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.6,none,none,sweep,
-0.02284439085438665,0.0,0.0,0.9236111111111112,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.65,none,none,sweep,
-0.02284439085438665,0.0,0.0,0.9236111111111112,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.7,none,none,sweep,
-0.02284439085438665,0.0,0.0,0.9236111111111112,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.75,none,none,sweep,
-0.02284439085438665,0.0,0.0,0.9236111111111112,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.8,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.85,none,none,sweep,
0.0,0.0,0.0,0.9305555555555556,0.0,0.8861940298507464,0.3076648025177437,B4,B4_threshold_tuning_only,CV,10,0.9,none,none,sweep,
0.06784535315527583,0.20689655172413793,0.16666666666666666,0.7444444444444445,0.2727272727272727,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.05,none,none,sweep,Atovaquone
0.08395434125416042,0.19047619047619047,0.2,0.8111111111111111,0.18181818181818182,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.1,none,none,sweep,Atovaquone
0.17225811675152738,0.23529411764705882,0.3333333333333333,0.8555555555555555,0.18181818181818182,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.15,none,none,sweep,Atovaquone
0.0841334546665505,0.13333333333333333,0.25,0.8555555555555555,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.2,none,none,sweep,Atovaquone
0.11968637508014936,0.14285714285714285,0.3333333333333333,0.8666666666666667,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.25,none,none,sweep,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.3,none,none,sweep,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.35,none,none,sweep,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.4,none,none,sweep,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.45,none,none,sweep,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.5,none,none,sweep,Atovaquone
0.17387722105220368,0.15384615384615385,0.5,0.8777777777777778,0.09090909090909091,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.55,none,none,sweep,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.6,none,none,sweep,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.65,none,none,sweep,Atovaquone
-0.03955376178208136,0.0,0.0,0.8666666666666667,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.7,none,none,sweep,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.75,none,none,sweep,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.8,none,none,sweep,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.85,none,none,sweep,Atovaquone
0.0,0.0,0.0,0.8777777777777778,0.0,0.6323360184119677,0.22912745535328266,B4,B4_threshold_tuning_only,LOGO,1,0.9,none,none,sweep,Atovaquone
0.3517559544930237,0.29411764705882354,0.1724137931034483,0.7333333333333333,1.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.05,none,none,sweep,Chlorpromazine_Hcl
0.22038926600773587,0.24,0.15,0.7888888888888889,0.6,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.1,none,none,sweep,Chlorpromazine_Hcl
0.3142985354273937,0.3333333333333333,0.23076923076923078,0.8666666666666667,0.6,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.15,none,none,sweep,Chlorpromazine_Hcl
0.2651439066774996,0.3076923076923077,0.25,0.9,0.4,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.2,none,none,sweep,Chlorpromazine_Hcl
0.3241018617760822,0.36363636363636365,0.3333333333333333,0.9222222222222223,0.4,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.25,none,none,sweep,Chlorpromazine_Hcl
0.41845262477275313,0.4444444444444444,0.5,0.9444444444444444,0.4,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.3,none,none,sweep,Chlorpromazine_Hcl
0.49541508402214945,0.5,0.6666666666666666,0.9555555555555556,0.4,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.35,none,none,sweep,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.4,none,none,sweep,Chlorpromazine_Hcl
0.621581560508061,0.5714285714285714,1.0,0.9666666666666667,0.4,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.45,none,none,sweep,Chlorpromazine_Hcl
0.4370483222197017,0.3333333333333333,1.0,0.9555555555555556,0.2,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.5,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.55,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.6,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.65,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.7,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.75,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.8,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.85,none,none,sweep,Chlorpromazine_Hcl
0.0,0.0,0.0,0.9444444444444444,0.0,0.8858823529411765,0.5304615384615385,B4,B4_threshold_tuning_only,LOGO,2,0.9,none,none,sweep,Chlorpromazine_Hcl
0.2913428162916919,0.20689655172413793,0.11538461538461539,0.7444444444444445,1.0,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.05,none,none,sweep,Clofazimine
0.2758556098317158,0.25,0.15384615384615385,0.8666666666666667,0.6666666666666666,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.1,none,none,sweep,Clofazimine
0.377009613867732,0.36363636363636365,0.25,0.9222222222222223,0.6666666666666666,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.15,none,none,sweep,Clofazimine
0.4083088605285075,0.4,0.2857142857142857,0.9333333333333333,0.6666666666666666,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.2,none,none,sweep,Clofazimine
0.22518867455552247,0.25,0.2,0.9333333333333333,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.25,none,none,sweep,Clofazimine
0.3103448275862069,0.3333333333333333,0.3333333333333333,0.9555555555555556,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.3,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.35,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.4,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.45,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.5,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.55,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.6,none,none,sweep,Clofazimine
0.39192475766909796,0.4,0.5,0.9666666666666667,0.3333333333333333,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.65,none,none,sweep,Clofazimine
-0.019683666479473904,0.0,0.0,0.9555555555555556,0.0,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.7,none,none,sweep,Clofazimine
0.0,0.0,0.0,0.9666666666666667,0.0,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.75,none,none,sweep,Clofazimine
0.0,0.0,0.0,0.9666666666666667,0.0,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.8,none,none,sweep,Clofazimine
0.0,0.0,0.0,0.9666666666666667,0.0,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.85,none,none,sweep,Clofazimine
0.0,0.0,0.0,0.9666666666666667,0.0,0.9233716475095785,0.3333333333333333,B4,B4_threshold_tuning_only,LOGO,3,0.9,none,none,sweep,Clofazimine
